signal_date,code,name,industry,close,lot_size,lot_value_usd,prior_return_pct,daily_return_pct,drop_strength_pct,two_day_drop_ok,industry_avg_return_pct,lag_vs_industry_pct,peer_count,volume_ratio,volume_anomaly,negative_news_score,negative_news_hits,news_fetch_ok,usd_hkd_rate,score,passes,two_days_ago_return_pct,turnover,prior_turnover_median,prior_traded_days,large_drop_ok,other_days_ok,three_day_drop_ok,consecutive_down_ok,liquidity_ok,market_cap,pe,pb,source_tier,source_file,volume,three_days_ago_return_pct,three_day_return_pct,drop_z,stable_drop_ok,stable_drop_strength_pct,stable_four_day_return_pct,stable_score,stable_passes,prior_max_return_pct,prior_return_std_pct,prior_amihud
2026-09-09,LUNG,LUNG,Medical Devices,1.9800000190734863,1.0,1.9800000190734863,-5.882358017962741,-4.807687899064572,5.882358017962741,True,-1.2232500927669363,3.584437806297635,139.0,1.1452103395843891,0.1452103395843893,0.0,,False,7.840400218963623,6.02756835754713,False,-2.212387279967876,894762.0086193085,903641.9849395752,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,LYEL,LYEL,Biotechnology,12.880000114440918,1.0,12.880000114440918,-5.845512590657965,-4.804136225858846,5.845512590657965,True,-2.276090712858725,2.528045513000121,542.0,1.1454340473506202,0.1454340473506201,0.0,,False,7.840400218963623,5.990946638008585,False,0.349163350561632,1308608.0116271973,1295481.9931983948,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,LYFT,LYFT,Software—Application,14.899999618530272,1.0,14.899999618530272,-2.8708107772046687,-8.251232582964674,8.251232582964674,True,-1.838839879143489,6.412392703821185,208.0,1.8304137571761585,0.8304137571761585,0.0,,True,7.840400218963623,9.081646340140832,True,-3.240748559250928,259148243.36528772,166156921.3030815,20.0,True,True,True,True,True,5640249565.698355,2.16885,1.8685728,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MAAS,MAAS,Asset Management,15.020000457763672,1.0,15.020000457763672,-7.645259760462686,-0.5298008058610915,7.645259760462686,True,-0.7738620094778659,-0.2440612036167744,119.0,0.8099531193653083,0.0,0.0,,False,7.840400218963623,7.645259760462686,False,-1.8017972608640127,1686746.0514068604,2324228.029823303,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MDLN,MDLN,Medical Instruments & Supplies,34.04999923706055,1.0,34.04999923706055,-5.192679742977601,-1.8449103919989216,5.192679742977601,True,-0.6991415399935419,1.14576885200538,50.0,0.7699460042409625,0.0,0.0,,True,7.840400218963623,5.192679742977601,True,0.0,179889550.96931458,237381446.13761905,20.0,True,True,True,True,True,29873808303.53414,42.5625,2.580523,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MGPI,MGPI,Beverages—Wineries & Distilleries,15.09000015258789,1.0,15.09000015258789,-1.1585398687627757,-6.909309038503264,6.909309038503264,True,-2.460319216244033,4.448989822259231,8.0,1.4655453065653825,0.4655453065653825,0.0,,True,7.840400218963623,7.374854345068647,True,0.3671937905880718,4075809.041213989,3049678.452205658,20.0,True,True,True,True,True,322491969.590992,7.6832995,0.5468778,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MI,MI,Internet Retail,2.150000095367432,1.0,2.150000095367432,-2.531643277501128,-6.9264004924427525,6.9264004924427525,True,-1.3132974206201242,5.6131030718226285,26.0,0.8735244519392917,0.0,0.0,,False,7.840400218963623,6.9264004924427525,False,-2.8688594270410817,55685.00247001648,140020.99905014038,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MIST,MIST,Biotechnology,1.0700000524520874,1.0,1.0700000524520874,-6.250003725290155,-4.888884226481116,6.250003725290155,True,-2.276090712858725,2.6127935136223908,542.0,0.8275340869729508,0.0,0.0,,False,7.840400218963623,6.250003725290155,False,-0.8264454667762711,1405980.0689220428,1877054.082322121,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MLSS,MLSS,Medical Instruments & Supplies,0.4199999868869781,1.0,0.4199999868869781,-6.382978993230626,-4.5454570084564105,6.382978993230626,True,-0.6991415399935419,3.8463154684628686,50.0,1.3061946902654866,0.3061946902654866,0.0,,False,7.840400218963623,6.689173683496113,False,0.0,46493.99854838848,38360.50031930208,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MLTX,MLTX,Biotechnology,13.720000267028809,1.0,13.720000267028809,-0.4663600761567021,-8.165992955959588,8.165992955959588,True,-2.276090712858725,5.889902243100863,542.0,1.4537244108033718,0.4537244108033718,0.0,,True,7.840400218963623,8.61971736676296,True,-1.184985888570533,23188172.45130539,17685161.683940887,20.0,True,True,True,True,True,1167663740.9259367,-4.124666,2.678641,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MMYT,MMYT,Travel Services,49.060001373291016,1.0,49.060001373291016,-3.09240819675718,-8.979591865621883,8.979591865621883,True,-2.1551723429195646,6.824419522702318,15.0,3.4183896862077354,2.4183896862077354,0.0,,True,7.840400218963623,11.397981551829618,True,-2.6430983861353674,68944019.92988586,23281893.439102173,20.0,True,True,True,True,True,4614518086.889915,213.30435,-68.519554,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MNDY,MNDY,Software—Application,81.11000061035156,1.0,81.11000061035156,-8.125619359477687,-3.059636207263494,8.125619359477687,True,-1.838839879143489,1.2207963281200052,208.0,0.9251630621352558,0.0,0.0,,True,7.840400218963623,8.125619359477687,True,-6.431729187775604,87436580.65795898,106367421.09718324,20.0,True,True,True,True,True,3428853817.8920746,34.368645,5.548639,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MNTN,MNTN,Software—Application,11.84000015258789,1.0,11.84000015258789,-1.081076383864299,-7.572211048044863,7.572211048044863,True,-1.838839879143489,5.733371168901375,208.0,0.8883414494414208,0.0,0.0,,True,7.840400218963623,7.572211048044863,True,-3.789006147373286,9179552.118301392,11278784.8405838,20.0,True,True,True,True,True,885669461.3340569,6.6516857,2.6281908,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MVST,MVST,Auto Parts,0.625,1.0,0.625,-1.302460714413867,-8.357768762113748,8.357768762113748,True,-1.8322501878805848,6.525518574233163,52.0,1.2140738972032443,0.2140738972032443,0.0,,True,7.840400218963623,8.571842659316992,True,-1.285714784447034,4925687.5,5232118.147847056,20.0,True,True,True,True,True,240334053.75,5.2058334,0.44242212,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MWYN,MWYN,"Furnishings, Fixtures & Appliances",0.8790000081062317,1.0,0.8790000081062317,-4.687495634425332,-27.950820697311794,27.950820697311794,True,-1.1780250750563326,26.77279562225546,26.0,4.952583910495472,3.952583910495472,0.0,,False,7.840400218963623,31.903404607807268,False,-4.477616454795886,408559.2037677765,93414.74802792072,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,MYSZ,MYSZ,Apparel Retail,2.009999990463257,1.0,2.009999990463257,-5.309729471922886,-6.074771405057433,6.074771405057433,True,-2.349329951776236,3.7254414532811975,32.0,0.5293734126095968,0.0,0.0,,False,7.840400218963623,6.074771405057433,False,-4.641346008752079,54671.999740600586,136336.99550628662,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,NCPL,NCPL,Capital Markets,0.4839999973773956,1.0,0.4839999973773956,-12.998274667696377,-3.585652947544826,12.998274667696377,True,-1.6708459724126878,1.9148069751321384,90.0,0.2301834006838669,0.0,0.0,,False,7.840400218963623,12.998274667696377,False,-8.267088315035465,573443.1968927383,3129683.2629591227,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
